1,1000078952,1,ARLENA,ALEXANDER,2,09/17/1928,F,B,1000078952,ARLENA,*********,09/17/1928,*,*,0,0,0
1,1000045771,1,ALMETTO,ALEXANDER,1,03/30/1921,F,B,1000045771,ALMETTO,*********,03/30/1921,*,*,0,0,0
2,1000078952,1,ARLENA,ALEXANDER,2,09/17/1928,F,B,*****7**5*,*****A,*********,**/**/**28,*,*,0,0,0
2,1000098982,1,ARLENE,ALEXANDER,1,09/17/1982,F,B,*****9**8*,*****E,*********,**/**/**82,*,*,0,0,0
3,1000114683,1,KENNETH,ALYTA,1,02/24/1946,M,W,**********,****ETH,*****,**/**/****,*,*,0,0,0
3,1000114683,1,KENNY,ALYTA,1,02/24/1946,M,W,**********,****Y__,*****,**/**/****,*,*,0,0,0
4,1000000657,2,JOHN,SMITH,2,07/04/1946,M,W,******065*?,JOHN,*****,07/04/1946,M,*,0,0,0
4,1000001971,1,EMILY,SMITH,2,01/03/1980,F,W,******19_*1,EMILY,*****,01/03/1980,F,*,0,0,0
5,1000000657,2,JOHN,SMITH,2,07/04/1946,M,W,**********,****,*****,07/04/****,*,*,0,0,0
5,1000000657,2,JOHN,SMITH,2,04/07/1946,M,W,**********,****,*****,04/07/****,*,*,0,0,0
6,1000000657,2,JOHN,SMITH,2,07/04/1946,M,W,******065*?,JOHN,*****,07/04/1946,M,*,0,0,0
6,1000009171,1,EMILY,SMITH,2,01/03/1980,F,W,******91_*1,EMILY,*****,01/03/1980,F,*,0,0,0
7,1000066430,2,DEQUAN,WALMBOLDT,2,07/13/1987,M,B,*********0,******,*********,**/**/****,*,*,0,0,0
7,1000066432,0,DEQUAN,WALMBOLDT,1,07/13/1987,M,B,*********2,******,*********,**/**/****,*,*,0,0,0
8,1000066430,2,DEQUAN,WALMBOLDT,2,07/13/1987,M,B,**********,****_**,*********,**/13/****,*,B,0,0,0
8,1000066430,1,DEQUIAN,WALMBOLDT,1,07/31/1987,M,W,**********,****I**,*********,**/31/****,*,W,0,0,0
9,1000013651,2,JOHN,WICK,1,05/11/1987,M,W,***0******,****,****,**/**/****,*,W,0,0,0
9,1009013651,2,JOHN,WICK,1,05/11/1987,M,B,***9******,****,****,**/**/****,*,B,0,0,0
